No.,Source,Destination,Protocol,Length,Protocol_num,Packet_Count,Result
9264,2001:558:fd01:6453::15,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,237,11,157,Normal
9265,2001:558:fd01:6453::15,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,301,11,157,Normal
9266,2607:f8b0:4002:c0c::8b,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,189,7,28,Normal
9267,2001:558:fd01:6453::15,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,284,11,157,Normal
9268,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::15,TCP,86,9,6701,Normal
9269,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9270,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9271,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1292,7,6701,Normal
9272,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1292,7,6701,Normal
9273,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1292,7,6701,Normal
9274,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,139,7,6701,Normal
9275,2607:f8b0:4002:c0c::8b,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87,7,28,Normal
9276,2607:f8b0:4002:c0c::8b,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,91,7,28,Normal
9277,2607:f8b0:4002:c0c::8b,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87,7,28,Normal
9278,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0c::8b,QUIC,93,7,6701,Normal
9279,2607:f8b0:4002:c0c::8b,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,903,7,28,Normal
9280,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9281,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,687,7,434,Normal
9282,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,667,7,434,Normal
9283,2607:f8b0:4002:c0c::8b,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88,7,28,Normal
9284,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0c::8b,QUIC,97,7,6701,Normal
9285,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,140,7,6701,Normal
9286,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9287,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0c::8b,QUIC,1288,7,6701,Normal
9288,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0c::8b,QUIC,1292,7,6701,Normal
9289,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0c::8b,QUIC,931,7,6701,Anomaly
9290,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,482,7,434,Normal
9291,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,7,434,Normal
9292,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102,7,33,Normal
9293,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102,7,33,Normal
9294,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,33,Normal
9295,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,33,Normal
9296,2001:558:fd01:6453::15,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,9,157,Normal
9297,2001:558:fd01:6453::15,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,271,11,157,Normal
9298,2001:558:fd01:6453::15,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,402,11,157,Normal
9299,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::15,TCP,86,9,6701,Normal
9300,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,33,Normal
9301,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,339,7,33,Normal
9302,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1008,7,33,Normal
9303,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4023:3001::5e,QUIC,1292,7,6701,Normal
9304,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4023:3001::5e,QUIC,1292,7,6701,Normal
9305,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4023:3001::5e,QUIC,141,7,6701,Normal
9306,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,140,7,6701,Normal
9307,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,93,7,6701,Normal
9308,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1288,7,6701,Normal
9309,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1292,7,6701,Normal
9310,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,449,7,6701,Normal
9311,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,149,7,6701,Normal
9312,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1288,7,6701,Normal
9313,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1292,7,6701,Normal
9314,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1292,7,6701,Normal
9315,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1292,7,6701,Normal
9316,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1292,7,6701,Normal
9317,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1292,7,6701,Normal
9318,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1292,7,6701,Normal
9319,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,182,7,434,Normal
9320,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,84,7,434,Normal
9321,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9322,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,1292,7,6701,Normal
9323,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,940,7,6701,Anomaly
9324,2607:f8b0:4002:c0c::8b,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89,7,28,Normal
9325,2607:f8b0:4002:c0c::8b,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,7,28,Normal
9326,2607:f8b0:4002:c0c::8b,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,684,7,28,Normal
9327,2607:f8b0:4002:c0c::8b,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,284,7,28,Normal
9328,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0c::8b,QUIC,97,7,6701,Normal
9329,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,189,7,33,Normal
9330,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87,7,33,Normal
9331,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87,7,33,Normal
9332,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87,7,33,Normal
9333,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,91,7,33,Normal
9334,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,94,7,6701,Normal
9335,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87,7,33,Normal
9336,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87,7,33,Normal
9337,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87,7,33,Normal
9338,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87,7,33,Normal
9339,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,94,7,6701,Normal
9340,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288,7,434,Normal
9341,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9342,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,97,7,6701,Normal
9343,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9344,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9345,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9346,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9347,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9348,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9349,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0c::8b,QUIC,94,7,6701,Normal
9350,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9351,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9352,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9353,Netgear_d4:d0:2b,Broadcast,ARP,60,1,58,Anomaly
9354,Netgear_d4:d0:2b,Broadcast,ARP,60,1,58,Anomaly
9355,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9356,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9357,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1172,7,434,Normal
9358,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9359,2607:f8b0:4023:3001::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102,7,172,Normal
9360,2607:f8b0:4023:3001::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,172,Normal
9361,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1287,7,434,Normal
9362,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,173,7,434,Normal
9363,2607:f8b0:4002:c0c::8b,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,7,28,Normal
9364,2607:f8b0:4023:3001::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,172,Normal
9365,2607:f8b0:4023:3001::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,345,7,172,Normal
9366,2607:f8b0:4023:3001::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1009,7,172,Normal
9367,2607:f8b0:4023:3001::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,92,7,172,Normal
9368,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,7,434,Normal
9369,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1287,7,434,Normal
9370,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9371,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9372,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9373,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9374,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9375,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4023:3001::5e,QUIC,140,7,6701,Normal
9376,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4023:3001::5e,QUIC,93,7,6701,Normal
9377,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9378,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9379,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9380,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9381,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9382,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9383,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4023:3001::5e,QUIC,641,7,6701,Anomaly
9384,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9385,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9386,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9387,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9388,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9389,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,7,434,Normal
9390,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,771,7,434,Normal
9391,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288,7,33,Normal
9392,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,616,7,33,Normal
9393,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,308,7,33,Normal
9394,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9395,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,93,7,6701,Normal
9396,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,97,7,6701,Normal
9397,2607:f8b0:4023:3001::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,7,172,Normal
9398,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::64,QUIC,94,7,6701,Normal
9399,2607:f8b0:4002:c10::64,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,7,33,Normal
9400,2607:f8b0:4023:3001::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,182,7,172,Normal
9401,2607:f8b0:4023:3001::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,91,7,172,Normal
9402,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4023:3001::5e,QUIC,94,7,6701,Normal
9403,2607:f8b0:4023:3001::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,656,7,172,Normal
9404,2607:f8b0:4023:3001::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,83,7,172,Normal
9405,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4023:3001::5e,QUIC,97,7,6701,Normal
9406,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::15,TLSv1.3,276,11,6701,Normal
9407,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::15,TLSv1.3,276,11,6701,Normal
9408,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::15,TLSv1.3,276,11,6701,Normal
9409,Netgear_d4:d0:2b,Broadcast,ARP,60,1,58,Anomaly
9410,2001:558:fd01:6453::15,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,9,157,Normal
9411,2001:558:fd01:6453::15,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,247,11,157,Normal
9412,2001:558:fd01:6453::15,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,110,11,157,Normal
9413,2001:558:fd01:6453::15,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,9,157,Normal
9414,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::15,TCP,86,9,6701,Normal
9415,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::15,TCP,86,9,6701,Normal
9416,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TCP,98,9,6701,Normal
9417,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::15,TCP,86,9,6701,Normal
9418,2607:f8b0:4023:3001::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,7,172,Normal
9419,2001:558:fd01:6453::15,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,9,157,Normal
9420,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,94,9,52,Normal
9421,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TCP,86,9,6701,Normal
9422,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TCP,1514,9,6701,Anomaly
9423,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TLSv1.3,702,11,6701,Anomaly
9424,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,9,52,Normal
9425,Netgear_d4:d0:2b,Broadcast,ARP,60,1,58,Anomaly
9426,Apple_69:d6:81,Netgear_d4:d0:2b,ARP,42,1,2,Anomaly
9427,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,9,52,Normal
9428,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1514,11,52,Anomaly
9429,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,9,52,Anomaly
9430,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TCP,86,9,6701,Normal
9431,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1326,9,52,Normal
9432,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TCP,86,9,6701,Normal
9433,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,9,52,Anomaly
9434,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,982,11,52,Anomaly
9435,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TCP,86,9,6701,Normal
9436,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TLSv1.3,166,11,6701,Normal
9437,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TLSv1.3,178,11,6701,Normal
9438,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TLSv1.3,333,11,6701,Normal
9439,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TLSv1.3,276,11,6701,Normal
9440,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,357,11,52,Normal
9441,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,394,11,52,Normal
9442,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TCP,86,9,6701,Normal
9443,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,9,52,Normal
9444,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,276,11,52,Normal
9445,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,206,11,52,Normal
9446,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TCP,86,9,6701,Normal
9447,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::12,TLSv1.3,117,11,6701,Normal
9448,192.168.46.2,34.65.65.90,TCP,78,9,348,Normal
9449,2001:558:fd01:6453::12,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,9,52,Normal
9450,34.65.65.90,192.168.46.2,TCP,74,9,15,Normal
9451,192.168.46.2,34.65.65.90,TCP,66,9,348,Normal
9452,192.168.46.2,34.65.65.90,TCP,1514,9,348,Anomaly
9453,192.168.46.2,34.65.65.90,TLSv1.3,378,11,348,Normal
9454,34.65.65.90,192.168.46.2,TCP,66,9,15,Normal
9455,34.65.65.90,192.168.46.2,TLSv1.3,1474,11,15,Anomaly
9456,34.65.65.90,192.168.46.2,TCP,1474,9,15,Anomaly
9457,34.65.65.90,192.168.46.2,TCP,146,9,15,Normal
9458,192.168.46.2,34.65.65.90,TCP,66,9,348,Normal
9459,192.168.46.2,34.65.65.90,TCP,66,9,348,Normal
9460,34.65.65.90,192.168.46.2,TLSv1.3,1474,11,15,Anomaly
9461,192.168.46.2,34.65.65.90,TCP,66,9,348,Normal
9462,34.65.65.90,192.168.46.2,TLSv1.3,488,11,15,Normal
9463,192.168.46.2,34.65.65.90,TCP,66,9,348,Normal
9464,192.168.46.2,34.65.65.90,TLSv1.3,130,11,348,Normal
9465,192.168.46.2,34.65.65.90,TLSv1.3,158,11,348,Normal
9466,192.168.46.2,34.65.65.90,TLSv1.3,309,11,348,Normal
9467,192.168.46.2,34.65.65.90,TLSv1.3,375,11,348,Normal
9468,34.65.65.90,192.168.46.2,TCP,66,9,15,Normal
9469,34.65.65.90,192.168.46.2,TLSv1.3,121,11,15,Normal
9470,192.168.46.2,34.65.65.90,TCP,66,9,348,Normal
9471,34.65.65.90,192.168.46.2,TLSv1.3,110,11,15,Normal
9472,34.65.65.90,192.168.46.2,TLSv1.3,138,11,15,Normal
9473,192.168.46.2,34.65.65.90,TCP,66,9,348,Normal
9474,192.168.46.2,34.65.65.90,TLSv1.3,97,11,348,Normal
9475,192.168.46.2,34.65.65.90,TLSv1.3,101,11,348,Normal
9476,34.65.65.90,192.168.46.2,TCP,66,9,15,Normal
9477,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,140,7,704,Normal
9478,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,140,7,704,Normal
9479,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,QUIC,96,7,6701,Normal
9480,2a06:98c1:3108::ac40:94eb,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,110,11,249,Normal
9481,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3108::ac40:94eb,TCP,86,9,6701,Normal
9482,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3108::ac40:94eb,TLSv1.3,114,11,6701,Normal
9483,2a06:98c1:3108::ac40:94eb,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,9,249,Normal
9484,fe80::3a94:edff:fed4:d02b,ff02::1,ICMPv6,174,3,239,Normal
9485,34.65.65.90,192.168.46.2,TLSv1.3,105,11,15,Normal
9486,192.168.46.2,34.65.65.90,TCP,66,9,348,Normal
9487,192.168.46.2,34.65.65.90,TCP,66,9,348,Normal
9488,34.65.65.90,192.168.46.2,TLSv1.3,90,11,15,Normal
9489,34.65.65.90,192.168.46.2,TCP,66,9,15,Normal
9490,192.168.46.2,34.65.65.90,TCP,54,9,348,Normal
9491,192.168.46.2,34.65.65.90,TCP,54,9,348,Normal
9492,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,1288,7,6701,Normal
9493,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,1292,7,6701,Normal
9494,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,1292,7,6701,Normal
9495,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,1292,7,6701,Normal
9496,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,1292,7,6701,Normal
9497,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,1292,7,6701,Normal
9498,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,1292,7,6701,Normal
9499,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,1292,7,6701,Normal
9500,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,1292,7,6701,Normal
9501,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:482c:7700::,QUIC,1022,7,6701,Anomaly
9502,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89,7,434,Normal
9503,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,7,434,Normal
9504,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,7,434,Normal
9505,2001:4860:482c:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,7,434,Normal
