No.,Source,Destination,Protocol,Length,Protocol_num,Packet_Count,Result
3516,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3517,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3518,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3519,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3520,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3521,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3522,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3523,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3524,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3525,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3526,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,570,4,3247,Anomaly
3527,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1285,4,3247,Anomaly
3528,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3529,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3530,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3531,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3532,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3533,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3534,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3535,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3536,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3537,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3538,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3539,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3540,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1164,4,3247,Anomaly
3541,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3542,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3543,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3544,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3545,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3546,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3547,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3548,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3549,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3550,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3551,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3552,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3553,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3554,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,100,4,3796,Normal
3555,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,100,4,3796,Normal
3556,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88,4,3247,Normal
3557,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88,4,3247,Normal
3558,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88,4,3247,Normal
3559,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5e,QUIC,1292,4,3796,Normal
3560,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5e,QUIC,1292,4,3796,Normal
3561,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5e,QUIC,1292,4,3796,Normal
3562,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5e,QUIC,142,4,3796,Normal
3563,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5e,QUIC,770,4,3796,Anomaly
3564,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5e,QUIC,174,4,3796,Normal
3565,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102,4,29,Normal
3566,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102,4,29,Normal
3567,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,29,Normal
3568,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,29,Normal
3569,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,29,Normal
3570,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,347,4,29,Normal
3571,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1006,4,29,Normal
3572,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,4,29,Normal
3573,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,4,29,Normal
3574,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,557,4,29,Normal
3575,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,148,4,29,Normal
3576,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5e,QUIC,140,4,3796,Normal
3577,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5e,QUIC,93,4,3796,Normal
3578,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5e,QUIC,98,4,3796,Normal
3579,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,437,4,3796,Anomaly
3580,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,182,4,29,Normal
3581,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,4,29,Normal
3582,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5e,QUIC,97,4,3796,Normal
3583,2607:f8b0:4002:c05::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,4,29,Normal
3584,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288,4,3247,Normal
3585,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3586,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3587,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3588,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3589,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3590,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3591,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3592,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3593,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3594,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3595,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3596,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3597,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3598,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3599,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3600,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3601,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3602,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3603,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1073,4,3247,Anomaly
3604,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,99,4,3796,Normal
3605,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
3606,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3607,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88,4,3247,Normal
3608,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,220,4,3796,Normal
3609,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,224,4,3796,Normal
3610,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,223,4,3796,Normal
3611,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1287,4,3247,Normal
3612,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3613,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3614,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3615,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3616,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3617,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3618,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3619,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3620,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3621,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3622,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3623,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3624,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3625,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3626,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3627,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3628,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3629,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3630,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3631,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3632,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3633,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3634,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3635,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3636,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3637,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,98,4,3796,Normal
3638,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
3639,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3640,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3641,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3642,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
3643,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3644,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3645,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,887,4,3247,Anomaly
3646,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1287,4,3247,Normal
3647,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3648,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3649,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3650,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3651,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3652,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3653,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3654,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3655,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3656,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3657,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3658,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3659,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3660,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3661,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3662,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3663,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3664,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3665,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3666,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3667,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3668,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,582,4,3247,Anomaly
3669,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,99,4,3796,Normal
3670,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88,4,3247,Normal
3671,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
3672,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88,4,3247,Normal
3673,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,94,4,3796,Normal
3674,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,1285,4,3796,Anomaly
3675,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,1292,4,3796,Normal
3676,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,997,4,3796,Anomaly
3677,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,231,4,3796,Normal
3678,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1287,4,3247,Normal
3679,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3680,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3681,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3682,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3683,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3684,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3685,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3686,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3687,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3688,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,403,4,3247,Anomaly
3689,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,98,4,3796,Normal
3690,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,95,4,3796,Normal
3691,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,528,4,3247,Anomaly
3692,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,195,4,3247,Anomaly
3693,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88,4,3247,Normal
3694,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,98,4,3796,Normal
3695,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88,4,3247,Normal
3696,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,246,4,3796,Normal
3697,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1287,4,3247,Normal
3698,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3699,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3700,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,3247,Normal
3701,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,484,4,3247,Anomaly
3702,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c11::5d,QUIC,99,4,3796,Normal
3703,2607:f8b0:4002:c11::5d,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88,4,3247,Normal
3712,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::84,QUIC,1292,4,3796,Normal
3713,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::84,QUIC,1292,4,3796,Normal
3714,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102,4,42,Normal
3715,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,42,Normal
3716,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,42,Normal
3717,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,42,Normal
3718,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,42,Normal
3719,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1256,4,42,Normal
3720,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,124,4,42,Normal
3721,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::84,QUIC,1292,4,3796,Normal
3722,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::84,QUIC,101,4,3796,Normal
3724,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::84,QUIC,145,4,3796,Normal
3725,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::84,QUIC,136,4,3796,Normal
3726,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::84,QUIC,1083,4,3796,Anomaly
3731,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1026,4,42,Anomaly
3732,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,183,4,42,Normal
3733,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::84,QUIC,94,4,3796,Normal
3735,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85,4,42,Normal
3736,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,254,4,42,Normal
3737,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c2c::84,QUIC,97,4,3796,Normal
3741,2607:f8b0:4002:c2c::84,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86,4,42,Normal
3752,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::9a,QUIC,1292,4,3796,Normal
3753,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::9a,QUIC,1292,4,3796,Normal
3754,2607:f8b0:4002:c10::9a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102,4,118,Normal
3755,2607:f8b0:4002:c10::9a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,118,Normal
3756,2607:f8b0:4002:c10::9a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,118,Normal
3757,2607:f8b0:4002:c10::9a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,118,Normal
3758,2607:f8b0:4002:c10::9a,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292,4,118,Normal
