No.,Time,Source,Destination,Protocol,Length,Info,Protocol_num,Packet_Count,Result
145,20.430984,2620:149:a16:1000::281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1412,"Protected Payload (KP0), DCID=a97d01f01b4685ca",4,42,Normal
146,20.430986,2620:149:a16:1000::281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1286,"Protected Payload (KP0), DCID=a97d01f01b4685ca",4,42,Normal
147,20.431449,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:1000::281,QUIC,109,"Protected Payload (KP0), DCID=1fe7ab9b5e8af7acef8a5538491520ad4bcf30d2",4,445,Normal
148,20.447897,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TLSv1.3,166,"Change Cipher Spec, Application Data",8,445,Normal
149,20.449805,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TLSv1.3,350,Application Data,8,445,Anomaly
150,20.450326,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,1514,49991  >  443 [ACK] Seq=862 Ack=3475 Win=131072 Len=1428 TSval=1542358248 TSecr=1325530496 [TCP PDU reassembled in 158],6,445,Anomaly
151,20.450328,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,1514,49991  >  443 [ACK] Seq=2290 Ack=3475 Win=131072 Len=1428 TSval=1542358248 TSecr=1325530496 [TCP PDU reassembled in 158],6,445,Anomaly
152,20.450329,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,1514,49991  >  443 [ACK] Seq=3718 Ack=3475 Win=131072 Len=1428 TSval=1542358248 TSecr=1325530496 [TCP PDU reassembled in 158],6,445,Anomaly
153,20.45033,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,1514,49991  >  443 [ACK] Seq=5146 Ack=3475 Win=131072 Len=1428 TSval=1542358248 TSecr=1325530496 [TCP PDU reassembled in 158],6,445,Anomaly
154,20.450331,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,1514,49991  >  443 [ACK] Seq=6574 Ack=3475 Win=131072 Len=1428 TSval=1542358248 TSecr=1325530496 [TCP PDU reassembled in 158],6,445,Anomaly
155,20.450332,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,1514,49991  >  443 [ACK] Seq=8002 Ack=3475 Win=131072 Len=1428 TSval=1542358248 TSecr=1325530496 [TCP PDU reassembled in 158],6,445,Anomaly
156,20.450333,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,1514,49991  >  443 [ACK] Seq=9430 Ack=3475 Win=131072 Len=1428 TSval=1542358248 TSecr=1325530496 [TCP PDU reassembled in 158],6,445,Anomaly
157,20.450335,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,1514,49991  >  443 [ACK] Seq=10858 Ack=3475 Win=131072 Len=1428 TSval=1542358248 TSecr=1325530496 [TCP PDU reassembled in 158],6,445,Anomaly
158,20.450365,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TLSv1.3,418,Application Data,8,445,Anomaly
159,20.460077,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,389,Application Data,8,52,Normal
160,20.460112,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,451,"Application Data, Application Data",8,52,Normal
161,20.460712,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,86,49991  >  443 [ACK] Seq=12618 Ack=4143 Win=130368 Len=0 TSval=1542358259 TSecr=1325530532,6,445,Normal
162,20.460932,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TLSv1.3,117,Application Data,8,445,Normal
163,20.461173,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:1000::281,QUIC,189,"Protected Payload (KP0), DCID=1fe7ab9b5e8af7acef8a5538491520ad4bcf30d2",4,445,Normal
164,20.461306,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,117,Application Data,8,52,Normal
165,20.461441,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,86,49991  >  443 [ACK] Seq=12649 Ack=4174 Win=131008 Len=0 TSval=1542358260 TSecr=1325530535,6,445,Normal
166,20.462939,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:1000::281,QUIC,991,"Protected Payload (KP0), DCID=1fe7ab9b5e8af7acef8a5538491520ad4bcf30d2",4,445,Anomaly
167,20.46737,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,443  >  49991 [ACK] Seq=4174 Ack=6574 Win=32768 Len=0 TSval=1325530542 TSecr=1542358248,6,52,Normal
168,20.468485,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,443  >  49991 [ACK] Seq=4174 Ack=9430 Win=32768 Len=0 TSval=1325530542 TSecr=1542358248,6,52,Normal
169,20.473651,2620:149:a16:1000::281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,96,"Protected Payload (KP0), DCID=a97d01f01b4685ca",4,42,Normal
170,20.473652,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,443  >  49991 [ACK] Seq=4174 Ack=12618 Win=32768 Len=0 TSval=1325530547 TSecr=1542358248,6,52,Normal
171,20.476934,2620:149:a16:1000::281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,96,"Protected Payload (KP0), DCID=a97d01f01b4685ca",4,42,Normal
172,20.496284,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,117,"[TCP Retransmission] 49991  >  443 [PSH, ACK] Seq=12618 Ack=4174 Win=131072 Len=31 TSval=1542358294 TSecr=1325530547",6,445,Normal
173,20.503166,2620:149:a16:1000::281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,400,"Protected Payload (KP0), DCID=a97d01f01b4685ca",4,42,Normal
174,20.503167,2620:149:a16:1000::281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,400,"Protected Payload (KP0), DCID=a97d01f01b4685ca",4,42,Normal
175,20.503651,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:1000::281,QUIC,109,"Protected Payload (KP0), DCID=1fe7ab9b5e8af7acef8a5538491520ad4bcf30d2",4,445,Normal
176,20.508503,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,98,443  >  49991 [ACK] Seq=4174 Ack=12649 Win=32768 Len=0 TSval=1325530583 TSecr=1542358294 SLE=12618 SRE=12649,6,52,Normal
177,20.547825,2620:149:a16:1000::281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1412,"Protected Payload (KP0), DCID=a97d01f01b4685ca",4,42,Normal
178,20.547889,2620:149:a16:1000::281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1412,"Protected Payload (KP0), DCID=a97d01f01b4685ca",4,42,Normal
179,20.548168,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:1000::281,QUIC,109,"Protected Payload (KP0), DCID=1fe7ab9b5e8af7acef8a5538491520ad4bcf30d2",4,445,Normal
180,20.548768,2620:149:a16:1000::281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1412,"Protected Payload (KP0), DCID=a97d01f01b4685ca",4,42,Normal
181,20.548769,2620:149:a16:1000::281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1412,"Protected Payload (KP0), DCID=a97d01f01b4685ca",4,42,Normal
182,20.548771,2620:149:a16:1000::281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1412,"Protected Payload (KP0), DCID=a97d01f01b4685ca",4,42,Normal
183,20.548772,2620:149:a16:1000::281,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,570,"Protected Payload (KP0), DCID=a97d01f01b4685ca",4,42,Normal
184,20.549245,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:1000::281,QUIC,109,"Protected Payload (KP0), DCID=1fe7ab9b5e8af7acef8a5538491520ad4bcf30d2",4,445,Normal
185,20.56604,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=4174 Ack=12649 Win=32768 Len=1428 TSval=1325530635 TSecr=1542358294 [TCP PDU reassembled in 202],6,52,Normal
186,20.566041,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=5602 Ack=12649 Win=32768 Len=1428 TSval=1325530635 TSecr=1542358294 [TCP PDU reassembled in 202]",6,52,Normal
187,20.566042,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=7030 Ack=12649 Win=32768 Len=1428 TSval=1325530635 TSecr=1542358294 [TCP PDU reassembled in 202],6,52,Normal
188,20.566245,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,86,49991  >  443 [ACK] Seq=12649 Ack=8458 Win=131072 Len=0 TSval=1542358364 TSecr=1325530635,6,445,Normal
189,20.567809,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=8458 Ack=12649 Win=32768 Len=1428 TSval=1325530635 TSecr=1542358294 [TCP PDU reassembled in 202]",6,52,Normal
190,20.567811,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=9886 Ack=12649 Win=32768 Len=1428 TSval=1325530636 TSecr=1542358294 [TCP PDU reassembled in 202],6,52,Normal
191,20.567811,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=11314 Ack=12649 Win=32768 Len=1428 TSval=1325530636 TSecr=1542358294 [TCP PDU reassembled in 202]",6,52,Normal
192,20.567897,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=12742 Ack=12649 Win=32768 Len=1428 TSval=1325530637 TSecr=1542358294 [TCP PDU reassembled in 202],6,52,Normal
193,20.567953,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,86,49991  >  443 [ACK] Seq=12649 Ack=12742 Win=131072 Len=0 TSval=1542358366 TSecr=1325530636,6,445,Normal
194,20.568,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=14170 Ack=12649 Win=32768 Len=1428 TSval=1325530637 TSecr=1542358294 [TCP PDU reassembled in 202]",6,52,Normal
195,20.56805,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,86,49991  >  443 [ACK] Seq=12649 Ack=14170 Win=129600 Len=0 TSval=1542358366 TSecr=1325530637,6,445,Normal
196,20.568087,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,86,49991  >  443 [ACK] Seq=12649 Ack=15598 Win=129600 Len=0 TSval=1542358366 TSecr=1325530637,6,445,Normal
197,20.568111,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=15598 Ack=12649 Win=32768 Len=1428 TSval=1325530638 TSecr=1542358294 [TCP PDU reassembled in 202],6,52,Normal
198,20.568112,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=17026 Ack=12649 Win=32768 Len=1428 TSval=1325530638 TSecr=1542358294 [TCP PDU reassembled in 202]",6,52,Normal
199,20.568176,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,86,49991  >  443 [ACK] Seq=12649 Ack=18454 Win=131072 Len=0 TSval=1542358366 TSecr=1325530638,6,445,Normal
200,20.568322,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=18454 Ack=12649 Win=32768 Len=1428 TSval=1325530639 TSecr=1542358294 [TCP PDU reassembled in 202],6,52,Normal
201,20.56851,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,86,49991  >  443 [ACK] Seq=12649 Ack=19882 Win=129600 Len=0 TSval=1542358366 TSecr=1325530639,6,445,Normal
202,20.568545,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1514,Application Data,8,52,Anomaly
203,20.568545,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=21310 Ack=12649 Win=32768 Len=1428 TSval=1325530640 TSecr=1542358294 [TCP PDU reassembled in 214],6,52,Normal
204,20.568546,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=22738 Ack=12649 Win=32768 Len=1428 TSval=1325530640 TSecr=1542358294 [TCP PDU reassembled in 214]",6,52,Normal
205,20.568666,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,86,49991  >  443 [ACK] Seq=12649 Ack=24166 Win=131072 Len=0 TSval=1542358366 TSecr=1325530640,6,445,Normal
206,20.569618,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=24166 Ack=12649 Win=32768 Len=1428 TSval=1325530640 TSecr=1542358294 [TCP PDU reassembled in 214],6,52,Normal
207,20.569619,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=25594 Ack=12649 Win=32768 Len=1428 TSval=1325530640 TSecr=1542358294 [TCP PDU reassembled in 214]",6,52,Normal
208,20.5771,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=27022 Ack=12649 Win=32768 Len=1428 TSval=1325530650 TSecr=1542358364 [TCP PDU reassembled in 214],6,52,Normal
209,20.577102,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=28450 Ack=12649 Win=32768 Len=1428 TSval=1325530650 TSecr=1542358364 [TCP PDU reassembled in 214]",6,52,Normal
210,20.578885,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=29878 Ack=12649 Win=32768 Len=1428 TSval=1325530653 TSecr=1542358366 [TCP PDU reassembled in 214],6,52,Normal
211,20.579236,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=31306 Ack=12649 Win=32768 Len=1428 TSval=1325530653 TSecr=1542358366 [TCP PDU reassembled in 214]",6,52,Normal
212,20.580136,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=32734 Ack=12649 Win=32768 Len=1428 TSval=1325530653 TSecr=1542358366 [TCP PDU reassembled in 214],6,52,Normal
213,20.580341,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=34162 Ack=12649 Win=32768 Len=1428 TSval=1325530653 TSecr=1542358366 [TCP PDU reassembled in 214]",6,52,Normal
214,20.580627,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1514,"Application Data, Application Data",8,52,Anomaly
215,20.580628,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=37018 Ack=12649 Win=32768 Len=1428 TSval=1325530654 TSecr=1542358366 [TCP PDU reassembled in 226]",6,52,Normal
216,20.581105,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=38446 Ack=12649 Win=32768 Len=1428 TSval=1325530655 TSecr=1542358366 [TCP PDU reassembled in 226],6,52,Normal
217,20.581316,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=39874 Ack=12649 Win=32768 Len=1428 TSval=1325530655 TSecr=1542358366 [TCP PDU reassembled in 226]",6,52,Normal
218,20.582092,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=41302 Ack=12649 Win=32768 Len=1428 TSval=1325530656 TSecr=1542358366 [TCP PDU reassembled in 226],6,52,Normal
219,20.582399,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=42730 Ack=12649 Win=32768 Len=1428 TSval=1325530656 TSecr=1542358366 [TCP PDU reassembled in 226]",6,52,Normal
220,20.583115,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=44158 Ack=12649 Win=32768 Len=1428 TSval=1325530657 TSecr=1542358366 [TCP PDU reassembled in 226],6,52,Normal
221,20.583331,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=45586 Ack=12649 Win=32768 Len=1428 TSval=1325530657 TSecr=1542358366 [TCP PDU reassembled in 226]",6,52,Normal
222,20.584213,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=47014 Ack=12649 Win=32768 Len=1428 TSval=1325530658 TSecr=1542358366 [TCP PDU reassembled in 226],6,52,Normal
223,20.584342,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=48442 Ack=12649 Win=32768 Len=1428 TSval=1325530658 TSecr=1542358366 [TCP PDU reassembled in 226]",6,52,Normal
224,20.58482,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=49870 Ack=12649 Win=32768 Len=1428 TSval=1325530659 TSecr=1542358366 [TCP PDU reassembled in 226],6,52,Normal
225,20.585121,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=51298 Ack=12649 Win=32768 Len=1428 TSval=1325530659 TSecr=1542358366 [TCP PDU reassembled in 226]",6,52,Normal
226,20.585675,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1514,Application Data,8,52,Anomaly
227,20.586037,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=54154 Ack=12649 Win=32768 Len=1428 TSval=1325530659 TSecr=1542358366 [TCP PDU reassembled in 231]",6,52,Normal
228,20.586595,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=55582 Ack=12649 Win=32768 Len=1428 TSval=1325530660 TSecr=1542358366 [TCP PDU reassembled in 231],6,52,Normal
229,20.586813,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,"443  >  49991 [PSH, ACK] Seq=57010 Ack=12649 Win=32768 Len=1428 TSval=1325530660 TSecr=1542358366 [TCP PDU reassembled in 231]",6,52,Normal
230,20.587444,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1514,443  >  49991 [ACK] Seq=58438 Ack=12649 Win=32768 Len=1428 TSval=1325530661 TSecr=1542358366 [TCP PDU reassembled in 231],6,52,Normal
231,20.58749,2620:149:1360:101::4,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,603,"Application Data, Application Data",8,52,Anomaly
232,20.595214,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:1360:101::4,TCP,86,49991  >  443 [ACK] Seq=12649 Ack=60383 Win=131072 Len=0 TSval=1542358393 TSecr=1325530661,6,445,Normal
233,21.185465,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::1,DNS,112,Standard query 0x564f AAAA cdn-icloud-content.g.aaplimg.com,2,445,Anomaly
234,21.186196,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::1,DNS,112,Standard query 0xe68b A cdn-icloud-content.g.aaplimg.com,2,445,Anomaly
235,21.204102,2001:558:feed::1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,144,Standard query response 0xe68b A cdn-icloud-content.g.aaplimg.com A 17.253.7.143 A 17.253.7.139,2,13,Anomaly
236,21.204103,2001:558:feed::1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,168,Standard query response 0x564f AAAA cdn-icloud-content.g.aaplimg.com AAAA 2620:149:a16:f000::139 AAAA 2620:149:a16:f000::142,2,13,Anomaly
237,21.206055,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,98,49992  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=412648458 TSecr=0 SACK_PERM,6,445,Normal
238,21.217934,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,94,"443  >  49992 [SYN, ACK] Seq=0 Ack=1 Win=32752 Len=0 MSS=1220 SACK_PERM TSval=559045365 TSecr=412648458 WS=512",6,808,Normal
239,21.218358,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1 Ack=1 Win=131648 Len=0 TSval=412648470 TSecr=559045365,6,445,Normal
240,21.21836,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TLSv1.3,603,Client Hello (SNI=c.apple.news),8,445,Anomaly
241,21.23015,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86,443  >  49992 [ACK] Seq=1 Ack=518 Win=32256 Len=0 TSval=559045377 TSecr=412648470,6,808,Normal
242,21.231356,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,1294,"Server Hello, Change Cipher Spec",8,808,Normal
243,21.231557,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=1209 Ack=518 Win=32256 Len=1208 TSval=559045379 TSecr=412648470 [TCP PDU reassembled in 247]",6,808,Normal
244,21.231692,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=518 Ack=1209 Win=130432 Len=0 TSval=412648484 TSecr=559045379,6,445,Normal
245,21.231759,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=518 Ack=2417 Win=129856 Len=0 TSval=412648484 TSecr=559045379,6,445,Normal
246,21.232715,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=2417 Ack=518 Win=32256 Len=1208 TSval=559045379 TSecr=412648470 [TCP PDU reassembled in 247],6,808,Normal
247,21.232716,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,455,Application Data,8,808,Anomaly
248,21.233192,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=518 Ack=3994 Win=129472 Len=0 TSval=412648485 TSecr=559045379,6,445,Normal
249,21.245687,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TLSv1.3,150,"Change Cipher Spec, Application Data",8,445,Normal
250,21.247044,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TLSv1.3,623,Application Data,8,445,Anomaly
251,21.257755,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,585,"Application Data, Application Data",8,808,Anomaly
252,21.257985,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=4493 Ack=1119 Win=32256 Len=1208 TSval=559045405 TSecr=412648499 [TCP PDU reassembled in 258],6,808,Normal
253,21.257985,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=5701 Ack=1119 Win=32256 Len=1208 TSval=559045405 TSecr=412648499 [TCP PDU reassembled in 258]",6,808,Normal
254,21.258007,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1119 Ack=4493 Win=130560 Len=0 TSval=412648510 TSecr=559045405,6,445,Normal
255,21.25817,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TLSv1.3,117,Application Data,8,445,Normal
256,21.258295,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=6909 Win=131072 Len=0 TSval=412648510 TSecr=559045405,6,445,Normal
257,21.259056,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=6909 Ack=1119 Win=32256 Len=1208 TSval=559045405 TSecr=412648499 [TCP PDU reassembled in 258],6,808,Normal
258,21.259057,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,553,Application Data,8,808,Anomaly
259,21.259058,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=8584 Ack=1119 Win=32256 Len=1208 TSval=559045405 TSecr=412648499 [TCP PDU reassembled in 280],6,808,Normal
260,21.259058,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=9792 Ack=1119 Win=32256 Len=1208 TSval=559045405 TSecr=412648499 [TCP PDU reassembled in 280]",6,808,Normal
261,21.259187,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=11000 Win=131072 Len=0 TSval=412648511 TSecr=559045405,6,445,Normal
262,21.259527,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,443  >  49992 [ACK] Seq=11000 Ack=1119 Win=32256 Len=1208 TSval=559045406 TSecr=412648499 [TCP PDU reassembled in 280],6,808,Normal
263,21.259528,2620:149:a16:f000::140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,1294,"443  >  49992 [PSH, ACK] Seq=12208 Ack=1119 Win=32256 Len=1208 TSval=559045406 TSecr=412648499 [TCP PDU reassembled in 280]",6,808,Normal
264,21.259603,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2620:149:a16:f000::140,TCP,86,49992  >  443 [ACK] Seq=1150 Ack=13416 Win=131072 Len=0 TSval=412648511 TSecr=559045406,6,445,Normal
