No.,Source,Destination,Protocol,Length
1917,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed::2,DNS,95
1918,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,277
1919,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,125
1920,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,277
1921,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,277
1922,2001:558:feed::2,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,148
1923,2001:558:feed::2,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,136
1924,2001:558:feed::2,2601:c4:8300:f95c:b403:72e4:6cc6:a836,DNS,207
1925,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
1926,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
1927,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
1928,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
1929,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,252
1930,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,270
1931,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TCP,86
1932,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TCP,86
1933,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,219
1934,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TCP,86
1935,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,1292
1936,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,1292
1937,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,1292
1938,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,138
1939,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,121
1940,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,611
1941,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
1942,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
1943,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
1944,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
1945,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
1946,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,350
1947,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,140
1948,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1004
1949,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,93
1950,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,119
1951,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
1952,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,182
1953,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,84
1954,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,93
1955,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,261
1956,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,97
1957,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,83
1958,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,UDP,600
1959,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
1960,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,93
1961,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,94
1962,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,UDP,95
1963,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
1964,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,157
1965,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,UDP,100
1966,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,88
1967,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,142
1968,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,UDP,95
1969,2a06:98c1:3108::ac40:94eb,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.2,110
1970,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3108::ac40:94eb,TCP,86
1971,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:3108::ac40:94eb,TLSv1.2,114
1972,2a06:98c1:3108::ac40:94eb,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
1973,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,276
1974,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,275
1975,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,275
1976,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
1977,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
1978,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
1979,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,239
1980,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TCP,86
1981,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,206
1982,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TCP,86
1983,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,121
1984,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
1985,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
1986,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,141
1987,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,121
1988,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,243
1989,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TCP,86
1990,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1262
1991,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1262
1992,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1262
1993,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
1994,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,86
1995,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,111
1996,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
1997,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,153
1998,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,105
1999,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,109
2000,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2001,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2002,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2003,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2004,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2005,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2006,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2007,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2008,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
2009,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2010,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2011,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2012,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2013,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2014,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2015,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,1292
2016,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,971
2017,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,93
2018,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
2019,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
2020,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
2021,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
2022,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
2023,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
2024,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,88
2025,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,107
2026,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,814
2027,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,106
2028,2a06:98c1:310b::ac40:9bd1,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,820
2029,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2a06:98c1:310b::ac40:9bd1,QUIC,106
2030,fe80::3a94:edff:fed4:d02b,ff02::1,ICMPv6,174
2031,Netgear_d4:d0:2b,Apple_69:d6:81,ARP,60
2032,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::106,TCP,74
2033,2001:558:feed:443::106,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
2034,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::106,TCP,74
2035,2001:558:feed:443::106,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
2036,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:feed:443::106,TCP,74
2037,2001:558:feed:443::106,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
2038,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,UDP,91
2039,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,88
2040,fe80::1867:809a:daeb:dc0,fe80::3a94:edff:fed4:d02b,ICMPv6,86
2041,fe80::3a94:edff:fed4:d02b,fe80::1867:809a:daeb:dc0,ICMPv6,78
2042,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::bc,TCP,74
2043,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c0f::bc,TCP,74
2044,2607:f8b0:4002:c10::bc,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
2045,2607:f8b0:4002:c0f::bc,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
2046,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,222
2047,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,UDP,95
2048,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,141
2049,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,UDP,95
2050,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,142
2051,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,86
2052,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,UDP,95
2053,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,276
2054,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,125
2055,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,275
2056,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,275
2057,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,307
2058,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
2059,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,244
2060,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,125
2061,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TCP,86
2062,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,215
2063,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TCP,86
2064,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TCP,86
2065,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TLSv1.3,203
2066,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TCP,86
2067,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5e,QUIC,1292
2068,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5e,QUIC,1292
2069,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5e,QUIC,1292
2070,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5e,QUIC,144
2071,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:558:fd01:6453::f,TLSv1.3,121
2072,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5e,QUIC,770
2073,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,307
2074,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5e,QUIC,1292
2075,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5e,QUIC,1292
2076,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,307
2077,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,140
2078,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,83
2079,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,97
2080,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
2081,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
2082,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2083,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2084,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2085,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,344
2086,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1006
2087,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
2088,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,84
2089,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,557
2090,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,84
2091,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,134
2092,2001:558:fd01:6453::f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,TCP,86
2093,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2094,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,UDP,368
2095,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5e,QUIC,1292
2096,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5e,QUIC,93
2097,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5e,QUIC,97
2098,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,95
2099,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,344
2100,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2101,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
2102,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5e,QUIC,179
2103,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,83
2104,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c05::5f,QUIC,97
2105,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2106,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89
2107,2607:f8b0:4002:c05::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
2108,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,93
2109,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,183
2110,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
2111,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5e,QUIC,97
2112,2607:f8b0:4002:c10::5e,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,87
2113,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,UDP,95
2114,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,157
2115,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2607:f8b0:4002:c10::5f,UDP,100
2116,2607:f8b0:4002:c10::5f,2601:c4:8300:f95c:b403:72e4:6cc6:a836,UDP,88
2117,fe80::3a94:edff:fed4:d02b,fe80::1867:809a:daeb:dc0,ICMPv6,86
2118,fe80::1867:809a:daeb:dc0,fe80::3a94:edff:fed4:d02b,ICMPv6,78
2119,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,1292
2120,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,1292
2121,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,139
2122,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,1288
2123,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,488
2124,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,102
2125,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2126,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2127,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,691
2128,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,663
2129,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,486
2130,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,140
2131,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2132,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,89
2133,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2134,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,182
2135,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1288
2136,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2137,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2138,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2139,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,97
2140,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2141,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2142,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2143,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2144,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2145,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2146,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2147,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2148,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2149,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2150,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2151,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2152,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2153,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2154,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2155,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2156,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2157,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2158,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2159,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2160,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2161,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2162,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2163,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2164,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2165,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2166,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2167,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2168,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2169,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2170,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,1292
2171,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,543
2172,2001:4860:4829:7700::,2601:c4:8300:f95c:b403:72e4:6cc6:a836,QUIC,85
2173,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,93
2174,2601:c4:8300:f95c:b403:72e4:6cc6:a836,2001:4860:4829:7700::,QUIC,517
